"ST","lat","lon","year","month","TMIN","TMAX","RAIN"
"Frailes",9.75,-84.05306,2017,2,13.7928571428571,23.1464285714286,6.4
"Frailes",9.75,-84.05306,2017,3,14.0741935483871,24.4451612903226,1.4
"Frailes",9.75,-84.05306,2017,4,15.52,25.9133333333333,85.6
"Frailes",9.75,-84.05306,2017,5,16.041935483871,24.4612903225806,440.8
"Frailes",9.75,-84.05306,2017,6,15.91,23.8666666666667,253.2
"Frailes",9.75,-84.05306,2017,7,15.9483870967742,24.1548387096774,110.4
"Frailes",9.75,-84.05306,2017,8,15.7322580645161,24.6838709677419,145.6
"Frailes",9.75,-84.05306,2017,9,15.5733333333333,23.92,472
"Frailes",9.75,-84.05306,2017,10,15.7,23.1129032258065,401
"Frailes",9.75,-84.05306,2017,11,15.1766666666667,22.98,50.8
"Frailes",9.75,-84.05306,2017,12,14.7387096774194,22.6967741935484,21.4
"Frailes",9.75,-84.05306,2018,1,14.9806451612903,22.1612903225806,19.4
"Frailes",9.75,-84.05306,2018,2,13.8428571428571,23.7035714285714,4.2
"Frailes",9.75,-84.05306,2018,3,14.6354838709677,26.2612903225806,0.4
"Frailes",9.75,-84.05306,2018,4,15.81,26.78,44
"Frailes",9.75,-84.05306,2018,5,16.2935483870968,25.7677419354839,302
"Frailes",9.75,-84.05306,2018,6,16.5366666666667,25.0733333333333,227.2
"Frailes",9.75,-84.05306,2018,7,16.4193548387097,24.1064516129032,98.4
"Frailes",9.75,-84.05306,2018,8,16.3161290322581,24.9096774193548,53.4
"Frailes",9.75,-84.05306,2018,9,16.0566666666667,25,288.2
"Frailes",9.75,-84.05306,2018,10,15.9354838709677,23.241935483871,171
"Frailes",9.75,-84.05306,2018,11,16.2166666666667,24.4366666666667,46.6
"Frailes",9.75,-84.05306,2018,12,14.7870967741935,23.3451612903226,6.2
"Frailes",9.75,-84.05306,2019,1,14.3709677419355,23.9129032258065,0.8
"Frailes",9.75,-84.05306,2019,2,14.7785714285714,25.7571428571429,3
"Frailes",9.75,-84.05306,2019,3,14.941935483871,26.2451612903226,2.6
"Frailes",9.75,-84.05306,2019,4,16.0466666666667,27.3333333333333,28.2
"Frailes",9.75,-84.05306,2019,5,16.9645161290323,25.558064516129,316.6
"Frailes",9.75,-84.05306,2019,6,17.18,25.9333333333333,113.8
"Frailes",9.75,-84.05306,2019,7,16.5451612903226,25.6870967741935,47
"Frailes",9.75,-84.05306,2019,8,16.7032258064516,24.8741935483871,90.4
"Frailes",9.75,-84.05306,2019,9,16.29,24.4233333333333,112.4
"Frailes",9.75,-84.05306,2019,10,15.8741935483871,23.4903225806452,186.2
"Frailes",9.75,-84.05306,2019,11,16.1533333333333,24.1533333333333,21.8
"Frailes",9.75,-84.05306,2019,12,16.0161290322581,23.9483870967742,5.8
"San Carlos",9.62661,-84.09163,2011,1,14.9903225806452,22.1903225806452,41.2
"San Carlos",9.62661,-84.09163,2011,2,15.1214285714286,23.1892857142857,16.8
"San Carlos",9.62661,-84.09163,2011,3,14.9709677419355,23.4677419354839,31.2
"San Carlos",9.62661,-84.09163,2011,4,15.64,23.23,45.6
"San Carlos",9.62661,-84.09163,2011,5,16.1548387096774,23.2129032258064,222
"San Carlos",9.62661,-84.09163,2011,6,16.01,22.42,269.6
"San Carlos",9.62661,-84.09163,2011,7,15.6806451612903,22.0870967741935,437.8
"San Carlos",9.62661,-84.09163,2011,8,19.058,19.058,385.3
"San Carlos",9.62661,-84.09163,2011,9,15.5666666666667,22.6533333333333,310.6
"San Carlos",9.62661,-84.09163,2011,10,15.2166666666667,20.4866666666667,677.8
"San Carlos",9.62661,-84.09163,2011,11,15.2866666666667,21.83,115.8
"San Carlos",9.62661,-84.09163,2011,12,15.2967741935484,22.2483870967742,40
"San Carlos",9.62661,-84.09163,2012,1,14.6774193548387,23.6709677419355,1.4
"San Carlos",9.62661,-84.09163,2012,2,14.9137931034483,24.7034482758621,5.6
"San Carlos",9.62661,-84.09163,2012,3,16.0741935483871,26.2193548387097,11.8
"San Carlos",9.62661,-84.09163,2012,4,15.82,24.1766666666667,232.2
"San Carlos",9.62661,-84.09163,2012,5,16.1096774193548,23.8645161290323,278.8
"San Carlos",9.62661,-84.09163,2012,6,15.9533333333333,23.66,225.4
"San Carlos",9.62661,-84.09163,2012,7,15.9451612903226,23.5451612903226,276.2
"San Carlos",9.62661,-84.09163,2012,8,14.3387096774194,23.0129032258065,289.8
"San Carlos",9.62661,-84.09163,2012,9,18.1833333333333,18.1833333333333,362.6
"San Carlos",9.62661,-84.09163,2012,10,15.4741935483871,22.6129032258065,410
"San Carlos",9.62661,-84.09163,2012,11,15.6233333333333,23.0633333333333,64.6
"San Carlos",9.62661,-84.09163,2012,12,15.4677419354839,23.8903225806452,12.2
"San Carlos",9.62661,-84.09163,2013,1,15.5322580645161,25.2741935483871,19
"San Carlos",9.62661,-84.09163,2013,2,15.3107142857143,25.6357142857143,8.8
"San Carlos",9.62661,-84.09163,2013,3,16.3258064516129,26.6677419354839,10
"San Carlos",9.62661,-84.09163,2013,4,16.3233333333333,25.4433333333333,124.2
"San Carlos",9.62661,-84.09163,2013,5,15.9161290322581,24.3548387096774,291.2
"San Carlos",9.62661,-84.09163,2013,6,15.68,23.7933333333333,362.8
"San Carlos",9.62661,-84.09163,2013,7,15.5548387096774,23.5741935483871,199.2
"San Carlos",9.62661,-84.09163,2013,8,15.2709677419355,23.741935483871,243.6
"San Carlos",9.62661,-84.09163,2013,9,15.54,23.8666666666667,461.4
"San Carlos",9.62661,-84.09163,2013,10,15.2806451612903,24.0709677419355,605.6
"San Carlos",9.62661,-84.09163,2013,11,14.9766666666667,23.3266666666667,134.8
"San Carlos",9.62661,-84.09163,2013,12,14.8838709677419,24.5,4.8
"San Carlos",9.62661,-84.09163,2014,1,15.1774193548387,25.3774193548387,9.2
"San Carlos",9.62661,-84.09163,2014,2,15.0214285714286,25.9357142857143,2
"San Carlos",9.62661,-84.09163,2014,3,15.4322580645161,26.3129032258065,43.8
"San Carlos",9.62661,-84.09163,2014,4,16.2033333333333,26.01,85.6
"San Carlos",9.62661,-84.09163,2014,5,16.0032258064516,24.7161290322581,243.4
"San Carlos",9.62661,-84.09163,2014,6,16.448,24.996,281.2
"San Carlos",9.62661,-84.09163,2014,7,16.7387096774194,25.0838709677419,92
"San Carlos",9.62661,-84.09163,2014,8,15.7354838709677,23.6870967741935,227
"San Carlos",9.62661,-84.09163,2014,9,15.45,23.9733333333333,562.4
"San Carlos",9.62661,-84.09163,2014,10,15.7645161290323,23.7483870967742,474.4
"San Carlos",9.62661,-84.09163,2014,11,15.68,23.6033333333333,196.8
"San Carlos",9.62661,-84.09163,2014,12,15.958064516129,23.2709677419355,37.6
"San Carlos",9.62661,-84.09163,2015,1,16.0774193548387,24.1935483870968,0.4
"San Carlos",9.62661,-84.09163,2015,2,15.7535714285714,24.6107142857143,19.6
"San Carlos",9.62661,-84.09163,2015,3,15.9806451612903,24.7967741935484,3.2
"San Carlos",9.62661,-84.09163,2015,4,16.38,25.1833333333333,36.8
"San Carlos",9.62661,-84.09163,2015,5,16.8884615384615,23.9653846153846,166.4
"San Carlos",9.62661,-84.09163,2015,6,17.0533333333333,23.9666666666667,195.8
"San Carlos",9.62661,-84.09163,2015,7,16.5290322580645,23.0741935483871,129.4
"San Carlos",9.62661,-84.09163,2015,8,16.5709677419355,23.2903225806452,137.4
"San Carlos",9.62661,-84.09163,2015,9,16.1066666666667,23.3133333333333,315.8
"San Carlos",9.62661,-84.09163,2015,10,16.1217391304348,23.2913043478261,269
"San Carlos",9.62661,-84.09163,2015,11,16.08,22.52,338
"San Carlos",9.62661,-84.09163,2015,12,16.6516129032258,24.1354838709677,52
"San Carlos",9.62661,-84.09163,2016,1,16.0290322580645,24.2225806451613,18.2
"San Carlos",9.62661,-84.09163,2016,2,16.7310344827586,25.4724137931034,0.2
"San Carlos",9.62661,-84.09163,2016,3,17.158064516129,25.7645161290323,34.2
"San Carlos",9.62661,-84.09163,2016,4,16.8566666666667,24.8566666666667,170
"San Carlos",9.62661,-84.09163,2016,5,16.9290322580645,23.3838709677419,210.6
"San Carlos",9.62661,-84.09163,2016,6,16.0666666666667,22.2966666666667,303
"San Carlos",9.62661,-84.09163,2016,7,16.0387096774194,22.2838709677419,149.8
"San Carlos",9.62661,-84.09163,2016,8,16,22.6870967741935,368.2
"San Carlos",9.62661,-84.09163,2016,9,15.8533333333333,22.5133333333333,311.6
"San Carlos",9.62661,-84.09163,2016,10,15.8709677419355,22.0161290322581,303.4
"San Carlos",9.62661,-84.09163,2016,11,15.9233333333333,21.2366666666667,45.8
"San Carlos",9.62661,-84.09163,2016,12,17.8387096774194,24.5064516129032,111
"San Carlos",9.62661,-84.09163,2017,1,17.5225806451613,25.8387096774194,1
"San Carlos",9.62661,-84.09163,2017,2,17.8178571428571,26.9607142857143,8.2
"San Carlos",9.62661,-84.09163,2017,3,18.3354838709677,27.4354838709677,4.6
"San Carlos",9.62661,-84.09163,2017,4,18.89,26.9,43.2
"San Carlos",9.62661,-84.09163,2017,5,18.8322580645161,24.9129032258065,473.6
"San Carlos",9.62661,-84.09163,2017,6,18.4533333333333,23.8666666666667,357.8
"San Carlos",9.62661,-84.09163,2017,7,18.341935483871,24.2354838709677,303.4
"San Carlos",9.62661,-84.09163,2017,8,18.3451612903226,24.2,348.6
"San Carlos",9.62661,-84.09163,2017,9,18.11,24.1966666666667,564.4
"San Carlos",9.62661,-84.09163,2017,10,18.0612903225806,23.9451612903226,501.2
"San Carlos",9.62661,-84.09163,2017,11,17.92,23.9,152.7
"San Carlos",9.62661,-84.09163,2017,12,17.6967741935484,24.7838709677419,18.2
"San Carlos",9.62661,-84.09163,2018,1,18.0709677419355,25.0967741935484,13.6
"San Carlos",9.62661,-84.09163,2018,2,17.6,26.1464285714286,2.2
"San Carlos",9.62661,-84.09163,2018,3,18.1258064516129,27.458064516129,2.8
"San Carlos",9.62661,-84.09163,2018,4,18.2533333333333,25.1433333333333,116
"San Carlos",9.62661,-84.09163,2018,5,18.3774193548387,24.7935483870968,329.8
"San Carlos",9.62661,-84.09163,2018,6,18.5366666666667,24.22,347
"San Carlos",9.62661,-84.09163,2018,7,18.3290322580645,24.3870967741935,151.2
"San Carlos",9.62661,-84.09163,2018,8,18.0451612903226,24.5677419354839,144.4
"San Carlos",9.62661,-84.09163,2018,9,18.0307692307692,24.6884615384615,336.7
"San Carlos",9.62661,-84.09163,2018,10,17.7548387096774,23.6709677419355,457.6
"San Carlos",9.62661,-84.09163,2018,11,17.9333333333333,24.9433333333333,6
"San Carlos",9.62661,-84.09163,2018,12,17.9838709677419,25.9870967741935,10.6
"San Carlos",9.62661,-84.09163,2019,1,18,26.9870967741935,2.8
"San Carlos",9.62661,-84.09163,2019,2,18.3826086956522,27.5782608695652,12.8
"San Carlos",9.62661,-84.09163,2019,3,18.7935483870968,28.2064516129032,19.2
"San Carlos",9.62661,-84.09163,2019,4,18.8433333333333,26.9,10.2
"San Carlos",9.62661,-84.09163,2019,5,18.8451612903226,25.4709677419355,20.6
"San Carlos",9.62661,-84.09163,2019,6,18.9666666666667,25.6566666666667,138
"San Carlos",9.62661,-84.09163,2019,7,18.4774193548387,24.9806451612903,99.8
"San Carlos",9.62661,-84.09163,2019,8,18.7483870967742,24.9354838709677,150.4
"San Carlos",9.62661,-84.09163,2019,9,18.2366666666667,25.0133333333333,315.6
"San Carlos",9.62661,-84.09163,2019,10,18.0870967741935,24.3516129032258,361.6
"San Carlos",9.62661,-84.09163,2019,11,18.2526315789474,24.6631578947368,44
"San Carlos",9.62661,-84.09163,2019,12,NA,NA,6
"San Lorenzo",9.6414,-84.02354,2014,2,11.125,25.2,0
"San Lorenzo",9.6414,-84.02354,2014,3,12.6096774193548,25.6354838709677,13.6
"San Lorenzo",9.6414,-84.02354,2014,4,14.0633333333333,25.4766666666667,54
"San Lorenzo",9.6414,-84.02354,2014,5,14.4032258064516,24.0774193548387,87.2
"San Lorenzo",9.6414,-84.02354,2014,6,15.29,24.11,267.8
"San Lorenzo",9.6414,-84.02354,2014,7,15.1806451612903,24.541935483871,73.8
"San Lorenzo",9.6414,-84.02354,2014,8,14.2653846153846,22.95,225.8
"San Lorenzo",9.6414,-84.02354,2014,9,14.4538461538462,22.5769230769231,519.6
"San Lorenzo",9.6414,-84.02354,2014,10,14.5612903225806,23.0290322580645,298.4
"San Lorenzo",9.6414,-84.02354,2014,11,14.2933333333333,22.75,3.6
"San Lorenzo",9.6414,-84.02354,2014,12,14.0806451612903,23.2387096774194,0
"San Lorenzo",9.6414,-84.02354,2015,1,14.5516129032258,24.7935483870968,0.6
"San Lorenzo",9.6414,-84.02354,2015,2,13.5857142857143,25.7285714285714,12.8
"San Lorenzo",9.6414,-84.02354,2015,3,14.4064516129032,26.1548387096774,0
"San Lorenzo",9.6414,-84.02354,2015,4,13.91,26.8833333333333,13.8
"San Lorenzo",9.6414,-84.02354,2015,5,15.5290322580645,25.5387096774194,1.6
"San Lorenzo",9.6414,-84.02354,2015,6,16.4433333333333,25.45,0
"San Lorenzo",9.6414,-84.02354,2015,7,15.5935483870968,24.5677419354839,148
"San Lorenzo",9.6414,-84.02354,2015,8,14.8806451612903,24.6645161290323,124.2
"San Lorenzo",9.6414,-84.02354,2015,9,14.6466666666667,24.56,282
"San Lorenzo",9.6414,-84.02354,2015,10,15.1774193548387,24.3451612903226,216.4
"San Lorenzo",9.6414,-84.02354,2015,11,14.65,23.9333333333333,259.6
"San Lorenzo",9.6414,-84.02354,2015,12,14.2451612903226,25.0548387096774,71.6
"San Lorenzo",9.6414,-84.02354,2016,1,13.0451612903226,24.8064516129032,3.2
"San Lorenzo",9.6414,-84.02354,2016,2,15.5413793103448,26.2724137931034,0.8
"San Lorenzo",9.6414,-84.02354,2016,3,14.458064516129,26.5838709677419,11.2
"San Lorenzo",9.6414,-84.02354,2016,4,14.94,25.6133333333333,144.4
"San Lorenzo",9.6414,-84.02354,2016,5,15.7451612903226,24.4838709677419,136
"San Lorenzo",9.6414,-84.02354,2016,6,14.8933333333333,23.4433333333333,253.8
"San Lorenzo",9.6414,-84.02354,2016,7,14.8387096774194,23.241935483871,130.2
"San Lorenzo",9.6414,-84.02354,2016,8,14.8,23.5806451612903,283.6
"San Lorenzo",9.6414,-84.02354,2016,9,14.55,23.5833333333333,236.8
"San Lorenzo",9.6414,-84.02354,2016,10,15.0225806451613,23.2870967741935,360.2
"San Lorenzo",9.6414,-84.02354,2016,11,15.13,22.53,220.2
"San Lorenzo",9.6414,-84.02354,2016,12,14.1612903225806,23.1193548387097,85.8
"San Lorenzo",9.6414,-84.02354,2017,1,12.2935483870968,24.2290322580645,2.2
"San Lorenzo",9.6414,-84.02354,2017,2,13.1714285714286,25.4571428571429,1.8
"San Lorenzo",9.6414,-84.02354,2017,3,14.2,25.8933333333333,5.6
"San Lorenzo",9.6414,-84.02354,2017,4,14.27,25.7933333333333,150.8
"San Lorenzo",9.6414,-84.02354,2017,5,15.9129032258065,24.0806451612903,434
"San Lorenzo",9.6414,-84.02354,2017,6,15.3266666666667,23.8733333333333,234.8
"San Lorenzo",9.6414,-84.02354,2017,7,14.9258064516129,23.6774193548387,250.2
"San Lorenzo",9.6414,-84.02354,2017,8,14.5870967741935,23.5677419354839,252.6
"San Lorenzo",9.6414,-84.02354,2017,9,14.49,23.48,427.8
"San Lorenzo",9.6414,-84.02354,2017,10,14.8516129032258,23.1193548387097,297
"San Lorenzo",9.6414,-84.02354,2017,11,14.4266666666667,22.76,103.4
"San Lorenzo",9.6414,-84.02354,2017,12,13.7741935483871,23.7354838709677,11.2
"San Lorenzo",9.6414,-84.02354,2018,1,14.558064516129,23.941935483871,20.4
"San Lorenzo",9.6414,-84.02354,2018,2,12.3464285714286,25.1357142857143,5
"San Lorenzo",9.6414,-84.02354,2018,3,12.2096774193548,26.1838709677419,1.8
"San Lorenzo",9.6414,-84.02354,2018,4,13.91,24.4633333333333,146.6
"San Lorenzo",9.6414,-84.02354,2018,5,14.5,23.9290322580645,337.4
"San Lorenzo",9.6414,-84.02354,2018,6,14.78,23.7033333333333,401.6
"San Lorenzo",9.6414,-84.02354,2018,7,14.8064516129032,23.4516129032258,137.6
"San Lorenzo",9.6414,-84.02354,2018,8,14.2125,23.525,140.48
"San Lorenzo",9.6414,-84.02354,2018,9,14.17,23.5533333333333,302.2
"San Lorenzo",9.6414,-84.02354,2018,10,14.0774193548387,22.4967741935484,266.4
"San Lorenzo",9.6414,-84.02354,2018,11,13.7433333333333,23.6033333333333,23.4
"San Lorenzo",9.6414,-84.02354,2018,12,12.6870967741935,24.441935483871,3.6
"San Lorenzo",9.6414,-84.02354,2019,1,12.9193548387097,25.3548387096774,1.4
"San Lorenzo",9.6414,-84.02354,2019,2,12.5807692307692,25.8769230769231,0.6
"San Lorenzo",9.6414,-84.02354,2019,3,14.1967741935484,26.9290322580645,31
"San Lorenzo",9.6414,-84.02354,2019,4,14.1133333333333,25.7866666666667,50.6
"San Lorenzo",9.6414,-84.02354,2019,5,15.7846153846154,24.4076923076923,348.83
"San Lorenzo",9.6414,-84.02354,2019,6,15.05,24.73,168
"San Lorenzo",9.6414,-84.02354,2019,7,14.5290322580645,24.1870967741935,70
"San Lorenzo",9.6414,-84.02354,2019,8,14.5258064516129,24.4096774193548,133.8
"San Lorenzo",9.6414,-84.02354,2019,9,14.08,24.23,256
"San Lorenzo",9.6414,-84.02354,2019,10,13.9548387096774,23.6645161290323,322.2
"San Lorenzo",9.6414,-84.02354,2019,11,13.1866666666667,24.22,36.2
"San Lorenzo",9.6414,-84.02354,2019,12,13.0741935483871,24.5774193548387,9.2
"Dota",9.65056,-83.9575,2013,1,14.158064516129,24.8612903225806,50.2
"Dota",9.65056,-83.9575,2013,2,12.4357142857143,25.6214285714286,5.8
"Dota",9.65056,-83.9575,2013,3,14.5387096774194,26.3806451612903,5.6
"Dota",9.65056,-83.9575,2013,4,13.6533333333333,26.5466666666667,86
"Dota",9.65056,-83.9575,2013,5,13.8322580645161,25.2354838709677,179.8
"Dota",9.65056,-83.9575,2013,6,13.7533333333333,24.6666666666667,158.2
"Dota",9.65056,-83.9575,2013,7,13.9354838709677,24.2870967741935,98.4
"Dota",9.65056,-83.9575,2013,8,13.6096774193548,23.6709677419355,215
"Dota",9.65056,-83.9575,2013,9,13.6566666666667,23.9333333333333,321
"Dota",9.65056,-83.9575,2013,10,13.2548387096774,23.8290322580645,377.8
"Dota",9.65056,-83.9575,2013,11,NA,NA,194
"Dota",9.65056,-83.9575,2013,12,12.3709677419355,24.0806451612903,29.4
"Dota",9.65056,-83.9575,2014,1,13.0387096774194,24.5935483870968,17.2
"Dota",9.65056,-83.9575,2014,2,11.4928571428571,25.875,9.6
"Dota",9.65056,-83.9575,2014,3,12.2903225806452,26.5935483870968,13.8
"Dota",9.65056,-83.9575,2014,4,13.9166666666667,26.26,143.8
"Dota",9.65056,-83.9575,2014,5,13.8096774193548,25.6709677419355,244.2
"Dota",9.65056,-83.9575,2014,6,14.828,25.68,309.4
"Dota",9.65056,-83.9575,2014,7,15.4032258064516,25.3161290322581,123.6
"Dota",9.65056,-83.9575,2014,8,13.7903225806452,24.4870967741935,237.2
"Dota",9.65056,-83.9575,2014,9,13.6533333333333,23.9166666666667,523.4
"Dota",9.65056,-83.9575,2014,10,13.9483870967742,24.2258064516129,330.8
"Dota",9.65056,-83.9575,2014,11,13.7866666666667,24.0633333333333,135.2
"Dota",9.65056,-83.9575,2014,12,14.0645161290323,24.3129032258065,33.6
"Dota",9.65056,-83.9575,2015,1,15.4096774193548,24.0129032258065,4.6
"Dota",9.65056,-83.9575,2015,2,14.0928571428571,25.7642857142857,13.2
"Dota",9.65056,-83.9575,2015,3,14.0387096774194,27.1193548387097,1.8
"Dota",9.65056,-83.9575,2015,4,14.1433333333333,27.66,55.6
"Dota",9.65056,-83.9575,2015,5,14.9548387096774,26.2677419354839,325
"Dota",9.65056,-83.9575,2015,6,15.9966666666667,26.0666666666667,245
"Dota",9.65056,-83.9575,2015,7,15.2387096774194,25.6322580645161,222.4
"Dota",9.65056,-83.9575,2015,8,14.9548387096774,26.3225806451613,84.6
"Dota",9.65056,-83.9575,2015,9,14.1566666666667,25.8466666666667,301.8
"Dota",9.65056,-83.9575,2015,10,14.3193548387097,25.6225806451613,362.6
"Dota",9.65056,-83.9575,2015,11,14.4933333333333,25.13,210
"Dota",9.65056,-83.9575,2015,12,15.9129032258065,26.8709677419355,60.2
"Dota",9.65056,-83.9575,2016,1,14.2548387096774,27.0096774193548,22
"Dota",9.65056,-83.9575,2016,2,15.1965517241379,26.7068965517241,1.2
"Dota",9.65056,-83.9575,2016,3,13.5571428571429,29.6321428571429,4
"Dota",9.65056,-83.9575,2016,4,14.3190476190476,28.9047619047619,101
"Dota",9.65056,-83.9575,2016,5,15.0903225806452,27.1225806451613,250
"Dota",9.65056,-83.9575,2016,6,14.18,25.4866666666667,258.6
"Dota",9.65056,-83.9575,2016,7,14.3967741935484,25.3903225806452,95.4
"Dota",9.65056,-83.9575,2016,8,14.1806451612903,25.5387096774194,234.6
"Dota",9.65056,-83.9575,2016,9,13.8310344827586,24.8827586206897,302
"Dota",9.65056,-83.9575,2016,10,14.1129032258065,24.1548387096774,350.6
"Dota",9.65056,-83.9575,2016,11,14.33,23.18,174.6
"Dota",9.65056,-83.9575,2016,12,14.2516129032258,22.9709677419355,50
"Dota",9.65056,-83.9575,2017,1,13.2967741935484,24.5322580645161,4.8
"Dota",9.65056,-83.9575,2017,2,13.3428571428571,26.0035714285714,2.6
"Dota",9.65056,-83.9575,2017,3,14.5838709677419,26.3516129032258,7
"Dota",9.65056,-83.9575,2017,4,14.39,27.1766666666667,163
"Dota",9.65056,-83.9575,2017,5,14.8032258064516,25.2,406.8
"Dota",9.65056,-83.9575,2017,6,14.46,24.88,326.6
"Dota",9.65056,-83.9575,2017,7,14.2225806451613,24.6,250
"Dota",9.65056,-83.9575,2017,8,14.0129032258065,24.8161290322581,249.4
"Dota",9.65056,-83.9575,2017,9,13.7366666666667,24.32,445.6
"Dota",9.65056,-83.9575,2017,10,14.0677419354839,23.5354838709677,478.6
"Dota",9.65056,-83.9575,2017,11,13.6933333333333,23.41,64.4
"Dota",9.65056,-83.9575,2017,12,14.8032258064516,23.4258064516129,32
"Dota",9.65056,-83.9575,2018,1,15.1612903225806,23.3032258064516,32.8
"Dota",9.65056,-83.9575,2018,2,13.525,24.6928571428571,3.6
"Dota",9.65056,-83.9575,2018,3,12.5806451612903,26.5354838709677,1.2
"Dota",9.65056,-83.9575,2018,4,13.5966666666667,25.1966666666667,106.8
"Dota",9.65056,-83.9575,2018,5,13.6709677419355,24.8032258064516,275.6
"Dota",9.65056,-83.9575,2018,6,14.0466666666667,24.2666666666667,317.8
"Dota",9.65056,-83.9575,2018,7,14.5586206896552,24.3241379310345,113.2
"Dota",9.65056,-83.9575,2018,8,13.6548387096774,23.7903225806452,148.2
"Dota",9.65056,-83.9575,2018,9,13.4133333333333,24.07,306.8
"Dota",9.65056,-83.9575,2018,10,13.2741935483871,23.4193548387097,285.8
"Dota",9.65056,-83.9575,2018,11,13.4033333333333,24.4366666666667,81.6
"Dota",9.65056,-83.9575,2018,12,13.7470588235294,24.7294117647059,5.4
"Dota",9.65056,-83.9575,2019,1,12.7354838709677,25.7193548387097,0.8
"Dota",9.65056,-83.9575,2019,2,12.4964285714286,27.15,9.8
"Dota",9.65056,-83.9575,2019,3,14.1838709677419,27.3612903225806,15.6
"Dota",9.65056,-83.9575,2019,4,13.7366666666667,26.9166666666667,80.6
"Dota",9.65056,-83.9575,2019,5,14.7903225806452,25.0935483870968,324.4
"Dota",9.65056,-83.9575,2019,6,14.5566666666667,25.4233333333333,235.8
"Dota",9.65056,-83.9575,2019,7,14.0615384615385,24.8923076923077,61.8
"Dota",9.65056,-83.9575,2019,8,14.0483870967742,24.3612903225806,125.6
"Dota",9.65056,-83.9575,2019,9,13.5366666666667,23.67,255.4
"Dota",9.65056,-83.9575,2019,10,13.2064516129032,23.2387096774194,350.4
"Dota",9.65056,-83.9575,2019,11,13.3310344827586,24.0827586206897,64
"Dota",9.65056,-83.9575,2019,12,13.4612903225806,24.6322580645161,16.2
